75120,1907,2,"Huntington, A.K.","Huntington, A.K.; air; in the blue; blue","Huntington, A. K. Dans le bleu. Ballooning and Aeronautics, Vol. 1, No. 1 (Jan. 1907), London, pp. 18-19. S (6313"
75130,1885,1,"Hurel, Armand-Martin"," ","Hurel, Armand-Martin. Théorie de la mécanique, de la forme et de la charpente ovoide et ses applications dans la navigation aquatique et aérienne, et dans les wagons. Rouen, 1885, 8°, pp. 22, ill. 2. (6314"
75140,1867,2,"Hurry, H. C."," ","Hurry, H. C. Construction of an aerial machine on the principle of an inclined plane, impelled in the direction of its surface. Second Annual Report of the Aëronautical Society of Great Britain, 1867, Greenwich, pp. 9-13, fig. 1. S (6315"
75150,1903,1,"Husson, P."," ","Husson, P. Ascension du ballon le Galilée. L'Aéronaute, 36e année, No. 5 (mai 1903), Paris, pp. 106-116; No. 6 (juin), pp. 133-136. S (6316"
75160,1888,2,"Hutchinson"," ","Hutchinson. The navigable balloon. Inv. Ind. Rec., Vol. 10, 1888, p. 878. (6317"
75170,1905,2,"Hutchinson, F. W. H."," ","Hutchinson, F. W. H. Notes on a bird-like flying machine. Aër. Journ., Vol. 9, No. 35, 1905, London, pp. 40-47, figs, a-b and 1-3. S (6318"
75180,1888,2,"Hutchinson, F. W. H."," ","Hutchinson, F. W. H. The navigable balloon in war and peace. Eastbourne, [1888], 8°, pp. 27, pl. 1. (6319"
75210,1882,2,"Hyatt, Thaddeus","Hyatt, Thaddeus; dragon-fly; Reactive; passive locomotion; vacuum; theory; aerial navigation; principle; fan-blower; appended; remarks; water; navigation; disciple; Bacon; Author; edition; copies; printed; private distribution; preface; T. H.; Flight","[Hyatt, Thaddeus.] The dragon-fly, or, Reactive passive locomotion. A vacuum theory of aerial navigation, based on the principle of the fan-blower. To which is appended some remarks on water and its navigation. By a disciple of Bacon . . . .(Author's ed.) 'This edition, which consists of a few hundred copies, is printed with a view mainly to private distribution.' Preface signed: T. H. 1. Aerial navigation. 2. Flight. London, C Whittingham & Co., 1882, 83 [1] p., 27½ x 22 cm. LC (6321"
67230,1879,3,"Hädicke"," ","Hädicke. Grundzüge zu einer Theorie des Fluges. Der Civil-Ingenieur, Band XXV, 1879, Freiberg, Leipzig, p. 561. (5646"
67240,1879,3,"Hädicke"," ","Hädicke. Grundzüge zu einer Theorie des Fluges. Kiel, 1879. (5647"
67260,1904,3,"Hänisch, Victor"," ","Hänisch, Victor. Konstruction zur Ermöglichung der Intermittierenden Kraftausnützung bei Fortbewegung von Massen in Elastischen Mitteln. Zeitsch. Oest. Ing., Arch. Ver. (16 Sept. 1904), Wien. (5649"
67270,1904,3,"Hänisch, Victor"," ","Hänisch, Victor. Konstruktion zur Ermöglichung der 'Intermittierenden Kraftausnüt- zung' . . . . Vortrag, gehalten in der Versammlung der Fachgruppe der Mashinen-Ingenieure am 19 Januar 1904. Reprint from Zeitschr. Oest. Ing., Arch. Ver., No. 38, 1904, Wien. S (5650"
70280,1904,1,"Hénard"," ","Hénard. Les ports d'attache des grands dirigeables. (Un aérodrome au Champ-de-Mars.) L'Aéronautique, 3e année, No. 9 (avril 1904), Paris, pp. 7-8, pls. 1, 5. S (5898"
70370,1801,1,"Hénin, F."," ","Hénin, F. Mémoire sur la direction des aérostats. Paris, Moreau, 1801, 8°, pp. 16, pl. 1. (5906"
70410,1901,1,"Hénocque, A."," ","Hénocque, A. Rapport presenté à la commission d'aérostation scientifique de l'Aéro-Club dans la séance du 2 decembre 1901. L'Aérophile, 9e année, No. 12 (déc. 1901), Paria, pp. 283-287. S (5909"
70400,1902,1,"Hénocque, A."," ","Hénocque, A. Extrait du rapport de M. le Dr. Hénocque. Sur les ascensions physiologiques organisées par M. le Dr. Guglielminetti, en novembre 1901. L'Aéronautique, 1re année, No. 1, 1902, Paris, pp. 9-10. S (5908"
70650,1900,1,"Hérard"," ","Hérard. Rapport de M. Hérard sur un nouveau propulseur. L'Aéronaute, 33e année, No. 11 (nov. 1900), Paris, pp. 258-259. S (5929"
84940,1908,1,"-"," ","Lancer (Le) de ballonets d'Héverlé 12 juillet 1908. La Conq. l'Air, 5e année, No. 15 (août 1908), Bruxelles, p. 5, fig. 1. S (7124"
74850,1899,3,"Hüther"," ","Hüther. Bau der russischen viereckigen Drachen. Ill. Aër. Mitt., Nr. 1 (Jan. 1899), Strassburg, pp. 15-16, figs. 1-12. S (6294a"
75310,1902,2,"I., W. E."," ","I., W. E. Motorless and motor driven aerial machines. Aer. World, Vol. 1, No. 2, 1902, Glenville, Ohio, pp. 11-12. S (6326"
75320,1902,2,"I., W. E."," ","I., W. E. The aerial transit of man. Aer. World, Vol. 1, No. 1, 1902, Glenville, Ohio, pp. 7-8. S (6327"
75330,1902,2,"I., W. E."," ","I., W. E. The conquest of the air by man. Aer. World, Vol. 1, No. 1, 1902, Glenville, Ohio, pp. 4-6. S (6328"
75360,1898,4,"Icaro"," ","Icaro. Possibilita del volo di slittamento col vento orizzontale di Lorenzo Har- grave. L'Aeronauta, Anno II, N. 4-6 (Feb.-Mag. 1898), Milano, pp. 106-108, fig. 1. S (6330"
75350,1899,4,"Icaro"," ","Icaro. Motore leggero Hargrave. L'Aeronauta, Anno II, N. 7-12 (Giu. 1896, Feb. 1899), Milano, pp. 171-172, ill. 1. S (6329"
75370,1907,1,"Icasate-Larios, F."," ","Icasate-Larios, F. Les orthoptères. La Rev. Aviat., 2e année, No. 2 (15 jan. 1907), Paris, pp. 12-13. S (6331"
75450,1869,9,"Ijzerman, J. M."," ","Ijzerman, J. M. Het natuurlijk vliegen verklaard en het kunstmatig vliegen voorgesteld, in verband met de luchtvaart. Gevolgd door eene uitvoerige beschrijving der Schaaktafel, die de gespeelde partijen behoudt en aan- toon. S'Hage, gebr. J. en H. van Langenhuizen, 1869, 8°, met 3 uitsl. gelith. platen. (6336"
99620,1905,4,"-"," ","Meteorologia. Il Congresso Internazionale di aerostazione scientifica a Pietroburgo. Boll. Soc. Aer. Ital., Anno II, N. 1-2 (Gen., Feb. 1905), Roma, pp. 18-24, figs. 1-9. S (8359"
75480,1909,2,"Ilges, F. W."," ","Ilges, F. W. Airship harbors. An idea for dirigible balloon inventors. Scient. Amer. Suppl., Vol. 67, No. 1733 (March 1909), New York, p. 188, ill. 1. S (6338"
75510,1897,3,"-"," ","Illustrierte Mittheilungen des Oberrheinischer Verein für Luftschiffahrt. Strassburg, Nos. 1-3, 1897. For continuation, Illustrierte Aeronautische Mittheilungen. (6341"
98890,1906,3,"-"," ","Medaille (Die) der Illustrierten Aëronautischen Mitteilungen. Ill. Aër. Mitt., X Jahrg., 9 Heft (Sept. 1906), Strassburg, pp. 302-303. S (8303"
75530,1784,1,"Imbert de la Platrière (d')"," ","Imbert de la Platrière (d'). L'invention des globes aérostatiques. Hommages à MM. de Montgolfier. Paris, 1784, 8°, pp. 24. (6343"
75540,1909,1,"Imbrecq, J."," ","Imbrecq, J. L'aéronautique au palais. Le code de l'air. L'Aéro, 1re année, No. 28 (mars 1909), Paris. S (6344"
75680,1901,3,"Indra, Alois"," ","Indra, Alois. Experimentelle Untersuchungen über die Spannungs Verhältnisse der Pulvergase in Geschützrohren. Mitt. Geg. Art. Gen., Band XXXII, 1901, Wien, pp. 121-170, 283-322, 364-409, 481-570. (6355"
75720,1908,4,"-"," ","Influenza delle velature in un aeroplano moventesi a grande velocita. (Cronaca scientifica.) Boll. Soc. Aer. Ital., Anno V, N. 11 (Nov. 1908), Roma, pp. 381-382, figs. 1-3. S (6359"
110620,1896,4,"-"," ","Nuovo motore a gas acetilene. Sistema brevettato Ing. Baldini e Quaglia. L'Aeronauta, Anno I, N. 3 (Sett., Ott. 1896), Milano, pp. 45-46. S (9311"
75760,1908,2,"Inglis, William"," ","Inglis, William. The problem of flight solved. Augustus M. Herring. Harper's Weekly, Vol. 52, No. 2705 (Oct. 24, 1908), New York, pp. 7-8, 27, figs. 2. S (6362"
160890,1909,2,"Ingraham, K."," ","Ingraham, K. Notes from Aerodrome Company. Beinn Bhreagh Recorder, Vol. 1 (Aug. 14, 1909), Beinn Bhreagh, N. S., pp. 119- 120. (13433"
160900,1909,2,"Ingraham, K."," ","Ingraham, K. Paper wings for aerodromes. Beinn Bhreagh Recorder, Vol. 1 (Sept. 14, 1909), Beinn Bhreagh, N. S., p. 276. (13434"
75820,1898,2,"-"," ","Instructions in scientific kite flying. Experiments to determine weather conditions. American Inventor, Vol. 3, No. 2 (Dec. 15, 1898), Washington, D. C., pp. 1-2, ill. S (6364"
76040,1908,2,"-"," ","International Aeronautic Federation Congress. Aeronautics, Vol. 2, No. 5, 1908, New York, p. 16. S (6383"
76050,1909,2,"-"," ","International Aeronautic Federation in London. Flight, Vol. 1, No. 3 (Jan. 1909), London, pp. 36-37, ill. 1. S (6384"
75910,1905,2,"-"," ","International (The) Aeronautical Commission. Aër. Journ., Vol. 9, No. 33, 1905, London, p. 19. S (6372"
75930,1907,2,"-"," ","International Aeronautical Congress. Amer. Mag. Aeronautics, Vol. 1, No. 5 (Nov. 1907), New York, pp. 15-23, ill. S (6373"
75940,1907,2,"-"," ","International Aeronautical Congress. Amer. Mag. Aeronautics, Vol. 1, No. 6 (Dec. 1907), New York, p. 15. S (6374"
75950,1908,2,"-"," ","International Aeronautical Congress. Aeronautics, Vol. 3, No. 1, 1908, New York, p. 33. S (6375"
75960,1908,2,"-"," ","International Aeronautical Congress. Aeronautics, Vol. 3, No. 2, 1908, New York, p. 24. S (6376"
75970,1908,2,"-"," ","International Aeronautical Congress. Aeronautics, Vol. 3, No. 3 (Sept. 1908), New York, p. 37. S (6377"
75980,1908,2,"-"," ","International Aeronautical Congress. Aeronautics, Vol. 3, No. 4 (Oct. 1908), New York, p. 30. S (6378"
75990,1902,2,"-"," ","International Aeronautical Congress at Berlin. Aer. World, Vol. 1, No. 5, 1902, Glenville, Ohio, pp. 107-108. S (6379"
76010,1908,2,"-"," ","International (The) Aeronautical Federation -- London Congress. Aeronautics, Vol. 3, No. 1, 1908, New York, pp. 19-20. S (6380"
76110,1909,2,"-","international commission for scientific aeronautics","International (The) commission for scientific aeronautics. Nature, Vol. 80, No. 2064 (May 1909), London, pp. 354-356. S (6390"
76120,0,3,"-"," ","International (The) commission for scientific aeronautics. Pres.: Professor Hergesell of Strassburg. Offices: Meteorologischer Landesdienst, Strassburg i. E. Publication: Veröffentlichungen der Internationalen Kommission für Wissenschaft- liche Luftschiffahrt, edited by Professor Hergesell. (6391"
76130,1902,3,"-"," ","International Commission für Wissenschaftliche Luftschiffahrt. Dritte Tagung der International Kommission für Luftschiffahrt. Ill. Aër. Mitt., 1902, Strassburg, pp. 138-149. (6392"
76140,1902,2,"-"," ","International commission on aeronautics. Flying, No. 3 (June 1902), London, pp. 120-122. S (6393"
76150,1909,2,"-"," ","International Conference in London. Flight, Vol. 1, No. 2 (Jan. 1909), London, p. 32. S (6394"
76170,1893,2,"-"," ","International Conference on aerial navigation, Chicago, 1893. Announcement. Aeronautics, Vol. 1, No. 2 (Nov. 1893), New York, p. 18. S (6395"
76620,1903,2,"-"," ","International kite competition. Aer. World, Vol. 1, No. 10, 1903, Glenville, Ohio, p. 230. S (6438"
76630,1903,2,"-"," ","International kite competition. Aër. Journ., Vol. 7, No. 27, 1903, London, pp. 45-48, ill. S (6439"
123310,1895,2,"-"," ","Report of the International Meteorological Congress, held at Chicago, Ill., August 21-24, 1893, under the auspices of the Congress Auxiliary of the World's Columbian Exposition. U. S. Dept. Agric., Weather Bureau, Bull. No. 11, Part 2, 1895, Washington, D. C., 8°, pp. xv-xvi, 207-583, pls. 11-25. S (10306"
123320,1896,2,"-"," ","Report of the International Meteorological Congress, held at Chicago, Ill., August 21-24, 1893, under the auspices of the Congress Auxiliary of the World's Columbian Exposition. U. S. Dept. Agric., Weather Bureau, Bull. No. 11, Part 3, 1896, Washington, D. C., 8°, pp. xvii-xxi, 585-772, pls. 26-43. S (10307"
123300,1894,2,"-"," ","Report of the International Meteorological Congress, held at Chicago, Ill., August 21-24, 1893, under the auspices of the Congress Auxiliary of the World's Columbian Exposition. U. S. Dept. Agric., Weather Bureau, Bull. No. 11, Part 1, 1894, Washington, D. C., 8°, pp. i-xv, 1-206, pls. 1-10. S (10305"
76650,1901,2,"-"," ","International (The) permanent aeronautical commission. Aër. Journ., Vol. 5, No. 17 (Jan. 1901), London, pp. 5-6. S (6441"
76670,1908,2,"-"," ","International School of Aeronautics. Aeronautics, Vol. 2, No. 3 (March 1908), New York, pp. 17-19, ill. 2. S (6442"
76680,1907,2,"-"," ","International sky regatta. Literary Digest, Vol. 35, No. 18 (Nov. 2, 1907), New York, pp. 636-638, ill. S (6443"
76060,1902,2,"-"," ","International-American Aeroauto Club. Aer. World, Vol. 1, No. 4, 1902, Glenville, Ohio, p. 85. S (6385"
76250,1908,3,"-"," ","Internationale (Das) Gordon-Bennett Wettfliegen. Ill. Aër. Mitt., XII Jahrg., 20 Heft (Okt. 1908), Berlin, pp. 600-607. WB (6401"
76190,1903,3,"-"," ","Internationale Aeronautische Kommission. Wien. Luftsch. Zeit., II Jahrg., Nr. 3-9 (März-Sept. 1903), Wien, pp. 50-51, 81, 105, 126-127, 148, 172-173, 196. S (6396"
76200,1903,3,"-"," ","Internationale aëronautische Kommission für wissenschaftliche Luftschifffahrt. Ill. Aër. Mitt., VII Jahrg., 9 Heft (Sept. 1903), Strassburg, pp. 308-310. S (6397"
76260,1905,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Wien. Luftsch. Zeit., III Jahrg., Nr. 10 (Okt. 1904), Wien, pp. 218-219; IV Jahrg., Nr. 1, 3, 7, 8 (Jan., Mai, Juli, Aug. 1905), pp. 1, 49, 132-133, 165. S (6402"
76270,1906,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Wien. Luftsch. Zeit., V Jahrg., Nr. 1, 10 (Jan., Okt. 1906), Wien, pp. 3-4, 182. S (6403"
76280,1908,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Wien. Luftsch. Zeit., VII Jahrg., Nr. 1, 6 (Jan., Juni 1908), Wien, pp. 11-12, 120. S (6404"
76290,1909,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Wien. Luftsch. Zeit., VIII Jahrg., Nr. 1, 3 (Jan., Feb. 1909), Wien, pp. 2, 53- 55. S (6405"
76300,1903,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Ill. Aër. Mitt., VII Jahrg., 7 Heft (Juli 1903), Strassburg, pp. 211-213. S (6406"
76310,1903,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Ill. Aër. Mitt., VII Jahrg. 8 Heft (Aug. 1903), Strassburg, pp. 267-269. S (6407"
76320,1903,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Ill. Aër. Mitt., VII Jahrg., 10 Heft (Okt. 1903), Strassburg, pp. 329-331. S (6408"
76330,1903,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Ill. Aër. Mitt., VII Jahrg., 11 Heft (Nov. 1903), Strassburg, pp. 358-361. S (6409"
76340,1903,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Ill. Aër. Mitt., VII Jahrg., 12 Heft (Dez. 1903), Strassburg, pp. 405-406. S (6410"
76350,1904,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt.  Vorläufiger Bericht über die internationalen Aufstieg vom 2 Juli 1903 Ill. Aër. Mitt., VIII Jahrg., 1 Heft (Jan. 1904), Strassburg, pp. 11-14. S (6411"
76360,1904,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Uebersicht ueber die Beteiligung an den internationalen Aufstiegen im Nov. u. Dez. 1903. Ill. Aër. Mitt., VIII Jahrg., 3 Heft (März 1904), Strassburg, pp. 87-88. S (6412"
76370,1904,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Ill. Aër. Mitt, VIII Jahrg., 7 Heft (Juli 1904), Strassburg, pp. 232-233. S (6413"
76380,1904,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Uebersicht über die Beteiligung an den Internationalen Aufstiegen im April, Mai und Juni 1904. Ill. Aër. Mitt., VIII Jahrg., 10 Heft (Okt. 1904), Strassburg, pp. 325-326. S (6414"
76390,1905,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Uebersicht über die Beteiligung an den internationalen Aufstiegen im Juli, August und September 1904. Ill. Aër. Mitt., IX Jahrg., 4 Heft (April 1905), Strassburg, pp. 121-122. S (6415"
76400,1906,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Uebersicht über die Beteiligung an den internationalen Aufstiegen vom 11 Mai, 7 Juni, 6 Juli, 3 August und 29, 30, 31 August 1905. Ill. Aër. Mitt., X Jahrg., 2 Heft (Feb. 1906), Strassburg, pp. 43-45. S (6416"
76410,1906,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Uebersicht über die Beteiligung an den internationalen Aufstiegen vom 5 Oktober, 9 November, 7 Dezember 1905 und 4 Januar, 1 Februar, 1 März, 5 April 1906. Ill. Aër. Mitt., X Jahrg., 11 Heft (Nov. 1906), Strassburg, pp. 401-403. S (6417"
76420,1907,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Ill. Aër. Mitt., XI Jahrg., 6 Heft (Juni 1907), Strassburg, pp. 198-201. S (6418"
76430,1908,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Ill. Aër. Mitt., XII Jahrg., 11 Heft (3 Juni 1908), Berlin, pp. 285-286. WB (6419"
76440,1908,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Ill. Aër. Mitt., XII Jahrg., 25 Heft (Dez. 1908), Berlin, p. 788. WB (6420"
76450,1909,3,"-"," ","Internationale Kommission für Wissenschaftliche Luftschiffahrt. Ill. Aër. Mitt., XIII Jahrg., 2-5 Heft (Jan.-März 1909), Berlin, pp. 77-78, 146, 203. WB (6421"
76460,1909,3,"-"," ","Internationale Luftschiffahrt-Ausstellung Frankfurt am Main, 1909. Ill. Aër. Mitt., XIII Jahrg., 3 Heft (Feb. 1909), Berlin, p. 119. WB (6422"
76470,1905,3,"-"," ","Internationale Luftschiffer-Vereinigung. Ill. Aër. Mitt., IX Jahrg., 5 Heft (Mai 1905), Strassburg, pp. 160-161. S (6423"
76480,1893,3,"-"," ","Internationalen Conferenz über Luftschiffahrt. Zeitschr. Luftsch., XII Jahrg., 2 Heft, 1893, Berlin, pp. 44-45. S (6424"
150060,1907,3,"-"," ","Von der Internationalen Kommission für Wissenschaftliche Luftschiffahrt. Wien. Luftsch. Zeit., VI Jahrg., Nr. 2, 4, 5, 7, 9, 12 (Feb. April, Mai, Juli, Sept., Dez. 1907), Wien, pp. 25-27; 64-65; 87; 133; 180-181; 258-259. S (12522"
76490,1889,3,"-"," ","Internationaler aëronautischer Kongress in Paris, 1889. Zeitschr. Luftsch., VIII Jahrg., 4-5 Heft, 1889, Berlin, pp. 109-112. S (6425"
76530,1898,3,"-"," ","Internationaler Verein 'Dädalos' zur praktischen Förderung der Flugtechnik. Zeitschr. Luftsch., XVII Jahrg., 1 Heft, 1898, Berlin, p. 28. S (6429"
76550,1905,3,"-"," ","Internationales Luftschiffahrtsfest des belgischen Aeroklubs. Ill. Aër. Mitt., IX Jahrg., 3 Heft (März 1905), Strassburg, p. 96. S (6431"
76890,1903,2,"-"," ","Irish's dihedral kite. Aer. World, Vol. 1, No. 12, 1903, Glenville, Ohio, p. 279. S (6461"
76860,1905,3,"Irish, W. E."," ","Irish, W. E. Irish's aerial sailing craft. Ill. Aër. Mitt., IX Jahrg., 2 Heft (Feb. 1905), Strassburg, pp. 46-49, figs. 2. S (6459"
76870,1900,2,"Irish, W. E."," ","Irish, W. E. The aerial ship 'Britannia.' Engl. Mech. World Sci., No. 1847 (Aug. 17, 1900), London. (6460"
76920,1909,2,"-"," ","Irvine (The) aerocycloide. Tech. World Mag., Vol. 11, No. 6 (Aug. 1909), New York, pp. 682, ill. 1. (6462a"
76930,1908,2,"Ishida, M."," ","Ishida, M. Diurnal variation of the wind velocity. Journ. Meteor. Soc. Japan, 27th Year (March 1908), Tokyo, pp. 1-2. (6463"
139440,1906,4,"-"," ","Sulla reale esistenza della zona isoterma nell' alta atmosfera. Boll. Soc. Aer. Ital., Anno III, N. 7-9 (Lugl.-Sett. 1906), Roma, p. 259. S (11628"
76950,1908,3,"-"," ","Issy (Aus) und Auvours. W. Wright fliegt 1½ Stunden. Wien. Luftsch. Zeit., VII Jahrg., Nr. 10 (Okt. 1908), Wien, pp. 225-228. S (6464"
76980,1882,5,"-"," ","[Istoria Voennavo Vozdukhoplavania. Vozdukhoplavatel, No. 7 (1-vo Maia 1880 goda), St. Petersburg, pp. 57-59; No. 9 (11-vo Avgusta 1880 goda), pp. 87-89; No. 10 (1-vo Sentiabra 1880 goda), pp. 93-95; No. 12 (11-vo Oktiabra 1880 goda), pp. 109-110; No. 19 (11-vo Dekabra 1882 goda), pp. 53-54. S]"
16840,1904,3,"Barral, J.A.; Bixio, Alexander"," ","Barral und Bixio. (J. A. Barral und Alexander Bixio.) Wien. Luftsch. Zeit., III Jahrg., Nr. 10 (Okt. 1904), Wien, pp. 222-223. S (1418"
63020,1905,3,"-"," ","[Glorieux, J. B.] J. B. Glorieux. Wien. Luftsch. Zeit., IV Jahrg., Nr. 5 (Mai 1905), Wien, p. 94. S (5303"
77100,1907,1,"J. W."," ","J. W. Concours de modèles d'aéroplanes à Londres. L'Aérophile, 15e année, No. 5 (mai 1907), Paris, pp. 134-136, ill. 1. S (6475"
77050,1899,3,"J., K."," ","J., K. Die Flugtechniker und die Mechanik. Zeitschr. Luftsch., XVIII Jahrg., 5 Heft, 1899, Berlin, pp. 116-120. S (6471"
77060,1905,3,"J.-d., R."," ","J.-d., R. Mitteilungen aus Schweden. Ill. Aër. Mitt., IX Jahrg., 2 Heft (Feb. 1905), Strassburg, pp. 60-63. S (6472"
77070,1905,3,"J.-d., R."," ","J.-d., R. Mitteilungen aus Schweden. Ill. Aër. Mitt., IX Jahrg., 4 Heft (April 1905), Strasshurg, pp. 133-135, port. S (6473"
77080,1905,3,"J.-d., R."," ","J.-d., R. Mitteilungen aus Schweden. Ill. Aër. Mitt., IX Jahrg., 7 Heft (Juli 1905), Strasshurg, pp. 234-236. S (6474"
77110,1850,1,"Jablonowski, Venceslas"," ","Jablonowski, Venceslas. Esquisse sommaire de la navigation aérienne. Paris, 1850, 4º. (6476"
77120,1885,1,"Jackson, James"," ","Jackson, James. Tableau des différentes vitesses exprimées en mètres par seconde. L'Aéronaute, 18e année, No. 3 (mars 1885), Paris, pp. 52-56. S (6477"
77130,1907,2,"Jackson, Joseph"," ","Jackson, Joseph. The Aero Club of Philadelphia. Amer. Mag. Aeronautics, Vol. 1, No. 1 (July 1907), New York, pp. 16-18. S (6478"
77150,1908,3,"Jacob, E."," ","Jacob, E. Der Flug, ein auf der Wirkung strahleden Luftdrucks beruhender Vorgang. Bad Kreuznach, Druck der graph. Kunstanstalt, Jung & Co., 1908, 8°, pp. viii+ 115, tabs. 4. (6479"
77170,1897,3,"Jacob, Emil"," ","Jacob, Emil. Das Gesetz des elastischen Widerstandes. Zeitschr. Luftsch., XVI Jahrg., 7-8 Heft, 1897, Berlin, pp. 198-204. S (6480"
77180,1895,3,"Jacob, Emil"," ","Jacob, Emil. Der Luftwiderstand. Zeitschr. Luftsch., XIV Jahrg., 6-7 Heft, 1895, Berlin, pp. 143-156. S (6481"
77190,1894,3,"Jacob, Emil"," ","Jacob, Emil. Die Beschaffung der Tragkraft beim dynamischen Fluge. Zeitschr. Luftsch., XIII Jahrg., 5 Heft, 1894, Berlin, pp. 120-128, figs. 4. S (6482"
77200,1893,3,"Jacob, Emil"," ","Jacob, Emil. Die genauere Pracisirung der Begriffe 'Kraft' und 'Arbeit.' Zeitschr. Luftsch., XII Jahrg., 12 Heft, 1893, Berlin, pp. 312-315. S (6483"
77210,1896,3,"Jacob, Emil"," ","Jacob, Emil. Die Luft als Flugmedium vom Standpunkte der kinetischen Gastheorie und unserer physikalischen Erkenntniss überhaupt. Zeitschr. Luftsch., XV Jahrg., 1 Heft, 1896, Berlin, pp. 9-19, figs. 3. S (6484"
77220,1900,3,"Jacob, Emil"," ","Jacob, Emil. Die Rolle der Gravitation in der Aviatik. Zeitschr. Luftsch., XIX Jahrg., 4 Heft (April 1900), Berlin, pp. 86-90; 5 Heft (Mai), pp. 111-117. S (6485"
77230,1898,3,"Jacob, Emil"," ","Jacob, Emil. Die Vorgänge bei der Bewegung von Luft. Kinetische Flugtheorie. Zeitschr. Luftsch., XVII Jahrg., 9-10 Heft, 1898, Berlin, pp. 211-219, figs. 2. S (6486"
77290,1894,3,"Jacob, Emil"," ","Jacob, Emil. Weitere Folgerungen aus den Wägeerscheinungen der schwirrenden Fliege. Zeitschr. Luftsch., XIII Jahrg., 11 Heft, 1894, Berlin, pp. 284-291. S (6492"
77300,1897,3,"Jacob, Emil"," ","Jacob, Emil. Wie bewegt sich die vom Flügel getroffene Luft? Zeitschr. Luftsch., XVI Jahrg., 3 Heft, 1897, Berlin, pp. 75-82, figs. 2. S (6493"
77310,1897,3,"Jacob, Emil"," ","Jacob, Emil. Zu A. Samuelsons: 'Fischschwanz und Flügelsschütteln.' Zeitschr. Luftsch., XVI Jahrg., 9 Heft, 1897, Berlin, pp. 243-246. S (6494"
77250,1900,3,"Jacob, Emil"," ","Jacob, Emil. Forsetzung der Betrachtungen über eine kinetische Theorie der Luftbewegungen. Zeitschr. Luftsch., XIX Jahrg., 1 Heft (Jan. 1900), Berlin, pp. 5-14. S (6488"
77240,1895,3,"Jacob, Emil"," ","Jacob, Emil. Entgegnung auf Jarolimek's Bemerkungen über meine Flugtheorie. Zeitschr. Luftsch., XIV Jahrg., 4 Heft, 1895, Berlin, pp. 108-109. S (6487"
77320,1898,3,"Jacob, Emil"," ","Jacob, Emil. Zu Mentz: 'Der Flug, etc.' Zeitschr. Luftsch., XVII Jahrg., 4-5 Heft, 1898, Berlin, pp. 130-131. S (6495"
77260,1898,3,"Jacob, Emil"," ","Jacob, Emil. Repression und Conpression. Zeitschr. Luftsch., XVII Jahrg., 3 Heft, 1898, Berlin, pp. 69-76, fig. 1. S (6489"
77280,1899,3,"Jacob, Emil"," ","Jacob, Emil. Vergleichende Tabelle der Werthabschätzungen bei praktischer Anwendung eines Luftschiffes jetzigen Typus' und eines Flugapparates des Dr. Danilewsky. Zeitschr. Luftsch., XVIII Jahrg., 5 Heft, 1899, Berlin, pp. 121-123. S (6491"
77270,1899,3,"Jacob, Emil"," ","Jacob, Emil. Ueber Buttenstedt's Flugtheorie. Zeitschr. Luftsch., XVIII Jahrg., 7 Heft, 1899, Berlin, pp. 169-175. S (6490"
77330,1904,3,"Jacobi, Max"," ","Jacobi, Max. Aus den Kinderjahren der Luftschiffahrt. Natur. Offenb., L, 1904, Münster, pp. 112-117. (6496"
77340,1904,3,"Jacobi, Max"," ","Jacobi, Max. Aus der Vorgeschichte der Luftschiffahrt. Natur u. Kultur, I, 1904, Münich, pp. 694-697. (6497"
77360,1903,3,"Jacobi, Max"," ","Jacobi, Max. Humoresken aus der Frühgeschichte der Luftschiffahrt. Ill. Aër. Mitt., VII Jahrg., 2 Heft (Feb. 1903), Strassburg, pp. 65-68. S (6499"
77350,1903,3,"Jacobi, Max"," ","Jacobi, Max. Freud und Leid aus den Annalen der Luftschiffahrtskunde, speciell des Lenkbarkeitsproblems. Prometheus, XIV Jahrg., 1903, Berlin, pp. 503-506. S (6498"
