1878,br,1,0,0,0
1878,br,1,0,0,0
1878,br,1,0,0,0
1878,br,1,0,0,0
1878,br,1,0,0,0
1878,br,1,0,0,0
1878,br,1,0,0,0
1878,br,1,0,0,0
1878,br,1,0,0,0
1878,br,1,0,0,0
1878,br,1,0,0,0
1878,br,1,0,0,0
1879,br,1,0,0,0
1879,br,1,0,0,0
1879,br,1,0,0,0
1879,br,1,0,0,0
1879,br,1,0,0,0
1879,br,1,0,0,0
1879,br,1,0,0,0
1879,br,1,0,0,0
1880,br,1,0,0,0
1880,br,1,0,0,0
1880,br,1,0,0,0
1880,br,1,0,0,0
1880,br,1,0,0,0
1881,br,1,0,0,0
1881,br,1,0,0,0
1881,br,1,0,0,0
1881,br,1,0,0,0
1881,br,1,0,0,0
1881,br,1,0,0,0
1881,br,1,0,0,0
1881,br,1,0,0,0
1881,br,1,0,0,0
1881,br,1,0,0,0
1881,br,1,0,0,0
1882,br,1,0,0,0
1882,br,1,0,0,0
1882,br,1,0,0,0
1882,br,1,0,0,0
1882,br,1,0,0,0
1882,br,1,0,0,0
1882,br,1,0,0,0
1882,br,1,0,0,0
1882,br,1,0,0,0
1882,br,1,0,0,0
1882,br,1,0,0,0
1883,br,1,0,0,0
1883,br,1,0,0,0
1883,br,1,0,0,0
1883,br,1,0,0,0
1883,br,1,0,0,0
1883,br,1,0,0,0
1883,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1884,br,1,0,0,0
1885,br,1,0,0,0
1885,br,1,0,0,0
1885,br,1,0,0,0
1885,br,1,0,0,0
1885,br,1,0,0,0
1885,br,1,0,0,0
1885,br,1,0,0,0
1885,br,1,0,0,0
1885,br,1,0,0,0
1885,br,1,0,0,0
1885,br,1,0,0,0
1885,br,1,0,0,0
1885,br,1,0,0,0
1886,br,1,0,0,0
1886,br,1,0,0,0
1886,br,1,0,0,0
1886,br,1,0,0,0
1886,br,1,0,0,0
1886,br,1,0,0,0
1886,br,1,0,0,0
1887,br,1,0,0,0
1887,br,1,0,0,0
1887,br,1,0,0,0
1887,br,1,0,0,0
1887,br,1,0,0,0
1887,br,1,0,0,0
1887,br,1,0,0,0
1887,br,1,0,0,0
1888,br,1,0,0,0
1888,br,1,0,0,0
1888,br,1,0,0,0
1888,br,1,0,0,0
1888,br,1,0,0,0
1888,br,1,0,0,0
1888,br,1,0,0,0
1888,br,1,0,0,0
1888,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1889,br,1,0,0,0
1890,br,1,0,0,0
1890,br,1,0,0,0
1890,br,1,0,0,0
1890,br,1,0,0,0
1890,br,1,0,0,0
1890,br,1,0,0,0
1890,br,1,0,0,0
1890,br,1,0,0,0
1890,br,1,0,0,0
1890,br,1,0,0,0
1890,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1891,br,1,0,0,0
1893,br,1,0,0,0
1895,br,1,0,0,0
1897,br,1,0,0,0
1897,br,1,0,0,0
1897,br,1,0,0,0
1897,br,1,0,0,0
1897,br,1,0,0,0
1897,br,1,0,0,0
1903,br,1,0,0,0
1904,br,1,0,0,0
1904,br,1,0,0,0
1905,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1906,br,1,0,0,0
1907,br,1,0,0,0
1907,br,1,0,0,0
1907,br,1,0,0,0
1907,br,1,0,0,0
1907,br,1,0,0,0
1907,br,1,0,0,0
1907,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1908,br,1,0,0,0
1909,br,1,0,0,0
1909,br,1,0,0,0
1909,br,1,0,0,0
1909,br,1,0,0,0
1909,br,1,0,0,0
1909,br,1,0,0,0
1909,br,1,0,0,0
1909,br,1,0,0,0
1909,br,1,0,0,0
1909,br,1,0,0,0
1909,br,1,0,0,0
1910,br,1,0,0,0
1910,br,1,0,0,0
1910,br,1,0,0,0
1842,de,0,1,0,0
1844,de,0,1,0,0
1849,de,0,1,0,0
1856,de,0,1,0,0
1857,de,0,1,0,0
1860,de,0,1,0,0
1862,de,0,1,0,0
1864,de,0,1,0,0
1864,de,0,1,0,0
1867,de,0,1,0,0
1867,de,0,1,0,0
1867,de,0,1,0,0
1867,de,0,1,0,0
1868,de,0,1,0,0
1871,de,0,1,0,0
1876,de,0,1,0,0
1877,de,0,1,0,0
1877,de,0,1,0,0
1877,de,0,1,0,0
1877,de,0,1,0,0
1878,de,0,1,0,0
1878,de,0,1,0,0
1878,de,0,1,0,0
1878,de,0,1,0,0
1879,de,0,1,0,0
1879,de,0,1,0,0
1879,de,0,1,0,0
1879,de,0,1,0,0
1879,de,0,1,0,0
1879,de,0,1,0,0
1879,de,0,1,0,0
1880,de,0,1,0,0
1880,de,0,1,0,0
1880,de,0,1,0,0
1880,de,0,1,0,0
1880,de,0,1,0,0
1880,de,0,1,0,0
1880,de,0,1,0,0
1881,de,0,1,0,0
1881,de,0,1,0,0
1881,de,0,1,0,0
1881,de,0,1,0,0
1881,de,0,1,0,0
1881,de,0,1,0,0
1881,de,0,1,0,0
1881,de,0,1,0,0
1881,de,0,1,0,0
1881,de,0,1,0,0
1881,de,0,1,0,0
1881,de,0,1,0,0
1881,de,0,1,0,0
1882,de,0,1,0,0
1882,de,0,1,0,0
1882,de,0,1,0,0
1882,de,0,1,0,0
1882,de,0,1,0,0
1882,de,0,1,0,0
1882,de,0,1,0,0
1882,de,0,1,0,0
1882,de,0,1,0,0
1883,de,0,1,0,0
1883,de,0,1,0,0
1883,de,0,1,0,0
1883,de,0,1,0,0
1883,de,0,1,0,0
1883,de,0,1,0,0
1883,de,0,1,0,0
1883,de,0,1,0,0
1883,de,0,1,0,0
1884,de,0,1,0,0
1884,de,0,1,0,0
1884,de,0,1,0,0
1884,de,0,1,0,0
1884,de,0,1,0,0
1884,de,0,1,0,0
1884,de,0,1,0,0
1885,de,0,1,0,0
1885,de,0,1,0,0
1885,de,0,1,0,0
1885,de,0,1,0,0
1885,de,0,1,0,0
1885,de,0,1,0,0
1885,de,0,1,0,0
1885,de,0,1,0,0
1886,de,0,1,0,0
1886,de,0,1,0,0
1887,de,0,1,0,0
1887,de,0,1,0,0
1887,de,0,1,0,0
1887,de,0,1,0,0
1887,de,0,1,0,0
1887,de,0,1,0,0
1887,de,0,1,0,0
1888,de,0,1,0,0
1888,de,0,1,0,0
1888,de,0,1,0,0
1888,de,0,1,0,0
1888,de,0,1,0,0
1888,de,0,1,0,0
1888,de,0,1,0,0
1888,de,0,1,0,0
1888,de,0,1,0,0
1888,de,0,1,0,0
1889,de,0,1,0,0
1889,de,0,1,0,0
1889,de,0,1,0,0
1889,de,0,1,0,0
1889,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1890,de,0,1,0,0
1891,de,0,1,0,0
1891,de,0,1,0,0
1891,de,0,1,0,0
1891,de,0,1,0,0
1891,de,0,1,0,0
1891,de,0,1,0,0
1892,de,0,1,0,0
1892,de,0,1,0,0
1892,de,0,1,0,0
1892,de,0,1,0,0
1892,de,0,1,0,0
1892,de,0,1,0,0
1892,de,0,1,0,0
1892,de,0,1,0,0
1892,de,0,1,0,0
1892,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1893,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1894,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1895,de,0,1,0,0
1896,de,0,1,0,0
1896,de,0,1,0,0
1896,de,0,1,0,0
1896,de,0,1,0,0
1896,de,0,1,0,0
1896,de,0,1,0,0
1896,de,0,1,0,0
1896,de,0,1,0,0
1897,de,0,1,0,0
1897,de,0,1,0,0
1897,de,0,1,0,0
1897,de,0,1,0,0
1897,de,0,1,0,0
1897,de,0,1,0,0
1897,de,0,1,0,0
1898,de,0,1,0,0
1898,de,0,1,0,0
1898,de,0,1,0,0
1898,de,0,1,0,0
1898,de,0,1,0,0
1898,de,0,1,0,0
1898,de,0,1,0,0
1898,de,0,1,0,0
1899,de,0,1,0,0
1899,de,0,1,0,0
1899,de,0,1,0,0
1899,de,0,1,0,0
1899,de,0,1,0,0
1899,de,0,1,0,0
1899,de,0,1,0,0
1899,de,0,1,0,0
1899,de,0,1,0,0
1899,de,0,1,0,0
1900,de,0,1,0,0
1900,de,0,1,0,0
1900,de,0,1,0,0
1900,de,0,1,0,0
1900,de,0,1,0,0
1900,de,0,1,0,0
1900,de,0,1,0,0
1900,de,0,1,0,0
1900,de,0,1,0,0
1900,de,0,1,0,0
1900,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1901,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1902,de,0,1,0,0
1903,de,0,1,0,0
1903,de,0,1,0,0
1903,de,0,1,0,0
1903,de,0,1,0,0
1903,de,0,1,0,0
1903,de,0,1,0,0
1903,de,0,1,0,0
1903,de,0,1,0,0
1904,de,0,1,0,0
1904,de,0,1,0,0
1904,de,0,1,0,0
1904,de,0,1,0,0
1904,de,0,1,0,0
1904,de,0,1,0,0
1904,de,0,1,0,0
1904,de,0,1,0,0
1905,de,0,1,0,0
1905,de,0,1,0,0
1905,de,0,1,0,0
1905,de,0,1,0,0
1905,de,0,1,0,0
1905,de,0,1,0,0
1905,de,0,1,0,0
1905,de,0,1,0,0
1905,de,0,1,0,0
1905,de,0,1,0,0
1905,de,0,1,0,0
1905,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1906,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1907,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1908,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1909,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1910,de,0,1,0,0
1911,de,0,1,0,0
1911,de,0,1,0,0
1911,de,0,1,0,0
1911,de,0,1,0,0
1911,de,0,1,0,0
1911,de,0,1,0,0
1911,de,0,1,0,0
1911,de,0,1,0,0
1911,de,0,1,0,0
1911,de,0,1,0,0
1912,de,0,1,0,0
1912,de,0,1,0,0
1912,de,0,1,0,0
1912,de,0,1,0,0
1912,de,0,1,0,0
1912,de,0,1,0,0
1912,de,0,1,0,0
1913,de,0,1,0,0
1913,de,0,1,0,0
1913,de,0,1,0,0
1913,de,0,1,0,0
1913,de,0,1,0,0
1913,de,0,1,0,0
1913,de,0,1,0,0
1913,de,0,1,0,0
1913,de,0,1,0,0
1913,de,0,1,0,0
1913,de,0,1,0,0
1913,de,0,1,0,0
1913,de,0,1,0,0
1914,de,0,1,0,0
1914,de,0,1,0,0
1914,de,0,1,0,0
1916,de,0,1,0,0
1916,de,0,1,0,0
1918,de,0,1,0,0
1918,de,0,1,0,0
1918,de,0,1,0,0
1918,de,0,1,0,0
1918,de,0,1,0,0
1918,de,0,1,0,0
1919,de,0,1,0,0
1919,de,0,1,0,0
1919,de,0,1,0,0
1919,de,0,1,0,0
1919,de,0,1,0,0
1920,de,0,1,0,0
1920,de,0,1,0,0
1922,de,0,1,0,0
1922,de,0,1,0,0
1924,de,0,1,0,0
1925,de,0,1,0,0
1932,de,0,1,0,0
1939,de,0,1,0,0
1951,de,0,1,0,0
1951,de,0,1,0,0
1960,de,0,1,0,0
1963,de,0,1,0,0
1965,de,0,1,0,0
1965,de,0,1,0,0
1969,de,0,1,0,0
1972,de,0,1,0,0
1973,de,0,1,0,0
1974,de,0,1,0,0
1980,de,0,1,0,0
1983,de,0,1,0,0
1890,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1895,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1896,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
1898,fr,0,0,1,0
